Building ID,Compliance Status,Property Name,Street,Zipcode,Year Built,Address Source,Address Type,Master Property Type,Primary Property Type EPA Calculated,Assessor Sector,Government Type,Master Sq Ft,Reporting Year,Energy Star Score,Site Energy Use (kBtu),Site EUI (kBtu/Sq Ft),Weather Normalized Site Energy Use (kBtu),Weather Normalized Site EUI (kBtu/Sq Ft),Electricity Use Grid Purchase and Onsite (kWh),Electricity Use Grid Purchase (kWh),Electricity Use Onsite Renewable (kWh),Green Power - Onsite and Offsite (kWh),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),Total GHG Emissions (Metric Tons CO2e),Energy Star Certification - Years Certified,Recent Energy Star Certification
6178,in compliance,clayton club and hotel,233 n clayton st,80206,2004,assessor data,building,Hotel,hotel,COMMERCIAL-HOTEL,,59929,2024,0,14515826.4,242.2,14446897.4,241.1,1552297,1552297,0,0,9219389,0,0,1286.4,0,0
6179,in compliance,rye sobo (ry045),290 w alameda ave,80223,2022,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,288570,2024,87,13653029.9,47.3,13694675.6,47.5,3188945,3188944.5,0,0,2772349.9,0,0,1834.1,0,0
6181,in compliance,airie (bh002),800 s valentia st,80247,2020,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,245889,2024,100,7356563.8,29.6,7366192.4,29.7,712206.3,712206.2,0,0,4926516.1,0,0,638.4,0,0
6183,in compliance,vue west,4811 s niagara st,80237,2022,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,255323,2024,80,14143453.2,55.4,14221619.9,55.7,1888351,1888350.4,0,0,7700400.9,0,0,1407.9,0,0
6184,in compliance,4400 syracuse,4400 s syracuse st,80237,2021,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,340610,2024,83,15538772.4,45.6,15550696.5,45.7,2394310,2394310.5,0,0,7369385,0,0,1620.3,0,0
6185,in compliance,1586 hooker,1586 n hooker st,80204,2021,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,41009,2024,40,2740662,66.8,2743510.2,66.9,563995.3,563995.2,0,0,816310,0,0,341.7,0,0
6186,in compliance,kappa tower ii,9020 e northfield blvd,80216,2019,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,64460,2024,94,2714030.6,42.1,2716195.4,42.1,328047.4,328047.3,0,0,1594733,0,0,258.2,0,0
6187,in compliance,avenida del sol,5048 morrison rd,80219,2022,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,61795,2024,17,3856622.6,62.4,3887605.9,62.9,784496.1,784496,0,0,1179922,0,0,477.6,0,0
6188,in compliance,denver airport gateway co ffis,16191 e 40th ave,80239,1980,assessor data,building,Hotel,hotel,COMMERCIAL-HOTEL,,82475,2024,84,4443611.5,53.9,4443611.5,53.9,625600,625599.9,0,0,2309064.3,0,0,453.6,0,0
6189,in compliance,storquest denver/60th,18815 e 60th ave,80019,2021,assessor data,building,Self-Storage Facility,self-storage facility,INDUSTRIAL-WAREHOUSE,,67865,2024,0,1615327.7,23.8,1609975.9,23.7,388088.4,248440.3,139648.1,139648.1,291170,0,0,146.9,0,0
6190,in compliance,"denver 3560, llc",3560 n brighton blvd,80216,2022,assessor data,building,Hotel,hotel,COMMERCIAL-HOTEL,,82130,2024,52,5785290.5,70.4,5787726.5,70.5,782352.2,782352.1,0,0,3115904.8,0,0,579.3,0,0
6191,in compliance,alfacharlie modern apartments (lp028),18798 e 65th ave,80249,2021,espm,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,320832,2024,95,9338132.7,29.1,9303830.2,29,2163331,2163330.8,0,0,1956847.1,0,0,1248.3,0,0
6192,in compliance,co005_ava rino (cv041/re171),2600 lawrence st,80205,2022,corrected,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,235810,2024,91,9890372.2,41.9,9902255.7,42,1339179,1339178.4,0,0,5321094.8,0,0,991,0,0
6196,in compliance,edge lohi,1735 central street,80211,2018,espm,building,Multifamily Housing,multifamily housing,RESIDENTIAL-CONDOMINIUM,,53729,2024,97,2163181.5,40.3,2167532.5,40.3,375758.7,375758.6,0,0,881093,0,0,245.6,0,0
6197,in compliance,jeff park flats condominium association,2729 w 28th ave,80211,2019,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-CONDOMINIUM,,45257,2024,80,2300471.2,50.8,2301501.2,50.9,322165.6,322165.6,0,0,1201242,0,0,234.2,0,0
6198,in compliance,lakehouse on 17th,4200 w 17th ave,80204,2020,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-CONDOMINIUM,,355675,2024,64,19786860.8,55.6,19715466.4,55.4,2851742,2851741.8,0,0,10056717.6,0,0,1997.9,0,0
6199,in compliance,the coloradan,1750 wewatta st,80202,2019,portfolio manager,building,Multifamily Housing,multifamily housing,RESIDENTIAL-CONDOMINIUM,,538071,2024,0,21380906,39.7,21432575.9,39.8,4001606,4001605.3,0,0,7727427,0,0,2527.2,2023,2023
6200,in compliance,sustainability park,2550 lawrence st,80205,2018,portfolio manager,building,Multifamily Housing,multifamily housing,RESIDENTIAL-CONDOMINIUM,,137248,2024,97,4749070.2,34.6,4742530.9,34.6,883520,883519.9,0,0,1734500,0,0,559.5,0,0
6201,in compliance,the laurel,155 n steele st,80206,2018,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-CONDOMINIUM,,169038,2024,75,8334468,49.3,8311615.9,49.2,1334563,1334562.8,0,0,3780939.2,0,0,906.8,2023,2023
6202,in compliance,1616 south broadway,1616 s broadway,80210,2019,portfolio manager,building,Multifamily Housing,multifamily housing,RESIDENTIAL-CONDOMINIUM,,60367,2024,79,2041719.4,33.8,2049969,34,388886.1,388886.1,0,0,714840,0,0,243.7,0,0
6204,in compliance,6619 e lowry blvd,6619 e lowry blvd,80224,2019,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-CONDOMINIUM,,76170,2024,100,2100533.3,28.2,2098084,28.1,312263.6,312263.5,0,0,1035090,0,0,220.2,"2023, 2022",2023
6205,not submitted,6618 e lowry blvd,6618 e lowry blvd,80224,2019,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-CONDOMINIUM,,74260,2024,,,,,,,,,,,,,,,
6206,in compliance,the flats at villarosso,4885 south monaco parkway,80237,2019,portfolio manager,building,Multifamily Housing,multifamily housing,RESIDENTIAL CONDOMINIUM,,34990,2024,100,1212621.9,34.7,1218476.9,34.8,61058.9,61058.9,0,0,1004288.8,0,0,85.6,0,0
6207,in compliance,elevate at pena station - 17507 e 61st - bldg1,17507 e 61st ave,80249,2019,portfolio manager,building,Multifamily Housing,multifamily housing,,,33418,2024,81,1801825.8,53.9,1798819.9,53.8,224053,224053,0,0,1037357,0,0,173.6,0,0
6208,in compliance,modera lohi (md197),2555 16th st,80211,2020,assessor data,building,Multifamily Housing,multifamily housing,,,191952,2024,97,6815005.6,37.2,6801549.7,37.2,1125608,1125608.2,0,0,2974430,0,0,753.4,2023,2023
6209,in compliance,fashion plaza,265-299 detroit street,80206,1982,portfolio manager,building,Retail Store,retail store,,,24827,2024,0,3073901.2,123.8,3064489.8,123.4,522396,522396,0,0,1291486,0,0,336.7,0,0
6210,not submitted,fairfield inn dtc,5071 s syracuse st,80237,2019,assessor data,building,Hotel,hotel,,,46387,2024,,,,,,,,,,,,,,,
6211,not submitted,homewood/tru by hilton,6951 n yampa st,80249,2019,assessor data,building,Hotel,hotel,,,110192,2024,,,,,,,,,,,,,,,
6212,in compliance,halcyon cherry creek,245 columbine street,80206,2016,portfolio manager,building,Hotel,hotel,,,99311,2024,3,17417812.4,175.4,17388324.3,175.1,2753508,2753507.8,0,0,8022842.6,0,0,1882.7,0,0
6213,in compliance,vina apartments,2121 e 48th ave,80216,2022,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,163370,2024,0,7523152.8,46,7502984.4,45.9,1598548,1598548,0,0,2068907,0,0,930.4,0,0
6214,in compliance,zen at aria condominium association,2876 w 53rd ave,80221,2021,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,58974,2024,54,2899285.9,49.2,2898491.8,49.1,516326.5,516326.4,0,0,1137580,0,0,333.5,0,0
6215,in compliance,modera art park (drivetrain)(dr108),3299 n brighton blvd,80216,2021,assessor data,building,Multifamily Housing,multifamily housing,RETAIL W/MIXED USE,,369915,2024,98,17580525.7,47.5,17585073.7,47.5,2686509,2686509,0,0,8414155.9,0,0,1868,0,0
6216,in compliance,1919 mile high (mi007),1919 mile high stadium cir,80204,2022,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,261547,2024,76,11505059.3,46,11486456.5,45.9,2290501,2290501,0,0,3689868.8,0,0,1407.6,0,0
6217,in compliance,240 st paul,240 n saint paul st,80206-5126,2021,assessor data,building,Office,mixed use property,COMMERCIAL-OFFICE,,83591,2024,0,3166383.5,37.9,3154894.1,37.7,897447.7,897447.6,0,0,104292,0,0,480.3,0,0
6218,in compliance,hilltop reserve,5512 leetsdale dr,80246-1432,2022,assessor data,building,Multifamily Housing,multifamily housing,RESIDENTIAL-MULTI UNIT APTS,,286318,2024,45,10806226.3,37.7,10592795.7,37,2207598,2207597.8,0,0,3273901.7,0,0,1341.6,0,0
6219,in compliance,wrigley on penn,431 e bayaud avenue,80209,2018,portfolio manager,building,Multifamily Housing,multifamily housing,,,43924,2024,1,5529786.2,125.9,5558542.1,126.5,656429.7,656429.6,0,0,3290048.1,0,0,522,0,0
6220,in compliance,cherry creek medical center,100 cook street,80206,2018,espm,building,Other - Specialty Hospital,other - specialty hospital,,,96317,2024,0,26865945.3,278.9,26867024.3,278.9,3732165,3732164.3,0,0,14131799.1,0,0,2724.8,0,0
6222,exempt,,203 s federal blvd,80219,2021,uploaded,building,Multifamily Housing,,Multifamily Housing,,35905,2024,,,,,,,,,,,,,,,
6224,in compliance,atlantis ii (at017),420 w cedar ave,80223,2022,uploaded,building,Multifamily Housing,multifamily housing,Multifamily Housing,,68029,2024,82,3640070.9,53.3,3642254.9,53.3,414183.7,414183.7,0,0,2226876,0,0,337.4,0,0
6225,in compliance,the dorsey (as066),600 park ave,80205,2023,uploaded,building,Multifamily Housing,multifamily housing,Multifamily Housing,,243733,2024,100,8765022.7,36,8684368.5,35.6,974307.3,974307.2,0,0,5440686.2,0,0,804.4,0,0
6226,exempt,,777 e 17th ave,80203,2021,uploaded,building,Multifamily Housing,,Multifamily Housing,,104436,2024,,,,,,,,,,,,,,,
6228,in compliance,capitol square apartments,1295 n sherman st,80203,2020,assessor,building,Multifamily Housing,multifamily housing,Multifamily Housing,,90665,2024,100,3413122,37.5,3398632.2,37.4,312994.8,312994.8,0,0,2345183.7,0,0,290.1,0,0
6229,in compliance,mercer union station (me139),2059 19th st,80202,2023,uploaded,building,Multifamily Housing,multifamily housing,Multifamily Housing,,129925,2024,96,5679525.8,43.7,5695651.8,43.8,1033186,1033185.7,0,0,2154295.9,0,0,661,0,0
6230,exempt,,500 w. 41st ave,80216,2021,manual,building,Multifamily Housing,,Multifamily Housing,,98565,2024,,,,,,,,,,,,,,,
6231,not submitted,,18350 e 65th ave,80249,2021,uploaded,building,Hotel,,Multifamily Housing,,56873,2024,,,,,,,,,,,,,,,
6232,in compliance,x denver 2,2120 arapahoe st,80205,2023,uploaded,building,Multifamily Housing,multifamily housing,Mixed Use,,358691,2024,90,22058873.1,61.5,21964761.8,61.2,2168882,2168882.1,0,0,14658647.4,0,0,1891.8,0,0
6233,exempt,,1230 s pearl st,80210,2021,uploaded,building,Mixed Use Property,,Mixed Use,,74856,2024,,,,,,,,,,,,,,,
6234,exempt,,2600 wewatta way,80216,2021,uploaded,building,Multifamily Housing,,Mixed Use,,323309,2024,,,,,,,,,,,,,,,
6235,in compliance,valor on the fax,7900 e colfax ave,80220,2022,uploaded,building,Office,office,Office,,68507,2024,88,3190142.2,46.6,3185299.8,46.5,538610.8,538610.8,0,0,1352402,0,0,356.7,0,0
6236,pending revisions,strata denver - building o,16401 green valley ranch blvd,80239,2021,uploaded,building,Multifamily Housing,multifamily housing,Multifamily Housing,,95083,2024,74,2526027.2,49.2,2522341.3,49.1,346944.4,346944.4,0,0,1342253,0,0,249.4,0,0
6237,in compliance,quin,1010 n santa fe dr,80204,2022,uploaded,building,Multifamily Housing,multifamily housing,Mixed Use,,191183,2024,95,8473298.9,44.3,8486459.6,44.4,1366915,1366915.1,0,0,3809384,0,0,925.4,0,0
6238,in compliance,the reserves at green valley ranch (gr525),4857 n salida st,80249,2022,uploaded,building,Multifamily Housing,multifamily housing,Multifamily Housing,,216054,2024,99,6877010.6,31.8,6856305.4,31.7,747661.6,747661.6,0,0,4325989.1,0,0,613.5,0,0
6241,not submitted,,1898 s bannock st,80223,2020,uploaded,building,Multifamily Housing,,Multifamily Housing,,67919,2024,,,,,,,,,,,,,,,
6242,in compliance,the cameron,4545 e warren ave,80222,2023,uploaded,building,Multifamily Housing,multifamily housing,Multifamily Housing,,405996,2024,100,12220461.8,30.1,12314929.4,30.3,1564373,1564372.4,0,0,6882822.4,0,0,1193.1,0,0
6243,in compliance,central park flats association,8475 e 36th ave,80238,2021,uploaded,building,Multifamily Housing,multifamily housing,Multifamily Housing,,131848,2024,100,3768246.5,28.2,3770337.8,28.2,492364.2,492364.1,0,0,2088300,0,0,371.4,0,0
6246,in compliance,central headquarters,1035 osage,80204,2019,assessor,building,Office,office,COMMERCIAL-OFFICE,,84783,2024,58,6700431.3,79,6689435.9,78.9,1533020,1533019.5,0,0,1469768.1,0,0,889,0,0
6247,in compliance,one dtc west,4949 s niagara st,80237,2018,assessor data,building,Office,mixed use property,COMMERCIAL-OFFICE,state,75168,2024,56,5425908.5,72.2,5462661.2,72.7,1426108,1426107.7,0,0,560029,0,0,761.7,0,0
6248,in compliance,dimond family residential village,2020 south high street,80210,2020,espm,building,Residence Hall/Dormitory,residence hall/dormitory,,,139121,2024,83,7967089.8,57.3,8074711.5,58,1066417,1066416.8,0,0,4328475.3,0,0,794,0,0
6249,in compliance,administrative office building,2601 e. colorado ave.,80210,2018,espm,building,Office,office,,,48772,2024,98,1000030.6,20.5,1006916.7,20.6,217210.4,217210.4,0,0,258908.7,0,0,128.6,0,0
6250,in compliance,the walcott at jefferson park (wl300),2920 w 29th ave,80211-4114,2021,manual,building,Multifamily Housing,multifamily housing,,,90780,2024,85,4726558.8,51.7,4727475.1,51.7,818908.5,818908.4,0,0,1932443,0,0,535.8,0,0
6254,in compliance,theo - 24123,985 albion st,80220,2018,manual,building,Multifamily Housing,multifamily housing,,,316756,2024,85,13775295.3,43.5,13745233.3,43.4,2283419,2283419.1,0,0,5984268.2,0,0,1525.7,0,0
6255,in compliance,exchange @ boulevard one - 63,63 n quebec st,80224,2021,assessor,building,Other - Mall,other - mall,,,71290,2024,0,7790231.3,109.3,7790231.3,109.3,1801414,1801413.4,0,0,1643808,0,0,1040.2,0,0
6256,in compliance,exchange @ boulevard one - 93,93 n quebec,80224,2021,assessor,building,Retail Store,retail store,,,29755,2024,12,3121745.8,104.8,3147329.2,105.6,563378,563377.9,0,0,1199500.1,0,0,361.7,0,0
6257,in compliance,vida at sloan's lake,4057 w colfax ave,80204,2020,espm,building,Multifamily Housing,multifamily housing,,,168974,2024,51,7711311.6,45.6,7730080.1,45.7,1712627,1712626.6,0,0,1867829,0,0,1005.1,0,0
6258,in compliance,raleigh at sloan's lake (ra071),1650 n raleigh st,80204,2020,espm,building,Multifamily Housing,multifamily housing,,,335413,2024,98,13122221.3,39.1,13117592.6,39.1,1773059,1773059.2,0,0,7072543.3,0,0,1285.7,2023,2023
6259,in compliance,denver co h2s&tru,801 15th st,80202,2018,espm,building,Hotel,hotel,,,264893,2024,86,18542403.4,70,18525111.5,69.9,2269877,2269876.8,0,0,10797582.7,0,0,1774.2,0,0
6260,in compliance,continuum - block 2,826 albion st,80220,2020,manual,building,Movie Theater,movie theater,,,94918,2024,0,8742908.7,92.1,8727972.1,92,1393976,1393976.1,0,0,3986662.3,0,0,927.2,0,0
6261,in compliance,continuum - block 4,865 albion st,80220,2020,manual,building,Office,parking,,,134249,2024,0,9809306.8,73.1,9799373.1,73,2337253,2337252.6,0,0,1834601.1,0,0,1297.1,0,0
6262,in compliance,the overland (vr233),2065 s cherokee st,80223,2021,manual,building,Multifamily Housing,multifamily housing,,,102308,2024,89,5474758.8,53.5,5479426.1,53.6,947169.6,947169.5,0,0,2243016,0,0,620.2,0,0
6263,in compliance,reunion rehabilitation hospital,4650 n central park blvd,80238,2020,manual,building,Hospital (General Medical & Surgical),hospital (general medical & surgical),,,48003,2024,60,7375473.1,152,7366546.6,151.8,1904901,1904900.7,0,0,875951,0,0,1054.2,0,0
6265,in compliance,denver downtown co hc,1776 champa st,80202,1980,manual,building,Hotel,hotel,,,155130,2024,86,8172439.1,53,8194768.1,53.1,1771531,1771530.8,0,0,2127975.4,0,0,1050.1,0,0
6266,in compliance,the victor,1790 n gaylord st,80206,2019,manual,building,Multifamily Housing,multifamily housing,,,30263,2024,82,1313118.8,43.4,1308324.9,43.2,263290.1,263290.1,0,0,414773,0,0,161.3,0,0
6267,in compliance,gateway north,1025 decatur st,80204,2021,espm,building,Multifamily Housing,multifamily housing,,,101906,2024,24,6392903.5,60.7,6411833.4,60.9,1158295,1158295,0,0,2440801,0,0,724.2,0,0
6268,in compliance,gateway south,2800 w 10th ave,80204,2021,manual,building,Multifamily Housing,multifamily housing,,,78815,2024,35,4748826.5,60.3,4747862.4,60.2,1088994,1088993.9,0,0,1033179,0,0,630.9,0,0
6269,in compliance,arboretum,2049 s columbine st,80210,2019,manual,building,Multifamily Housing,multifamily housing,,,42713,2024,55,1682358.8,39.4,1684316,39.4,492807.4,492807.3,0,0,900,0,0,260.7,0,0
6270,in compliance,9525 e 40th,9525 e 40th ave,80238,2021,manual,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,,,132308,2024,0,2481783.1,18.8,2464406.3,18.6,117085,117085,0,0,2082289,0,0,170.7,0,0
6271,in compliance,"the stella - 5190 n broadway, denver, co 80216, usa",5190 n broadway,80216,2021,manual,building,Multifamily Housing,multifamily housing,,,156136,2024,16,12384767.6,79.3,12368239.6,79.2,1557699,1557698.7,0,0,7069899,0,0,1199.5,0,0
6272,exempt,"the current, river north",3615 delgany st,80216,2020,manual,building,Office,,,,230246,2024,,,,,,,,,,,,,,,
6273,in compliance,one platte,1701 platte st,80202,2020,manual,building,Office,office,,,265054,2024,0,5874390.4,22.2,5854215.1,22.1,1388796,1388795.7,0,0,1135818.8,0,0,795,0,0
6275,in compliance,momentum at first creek (mo016),5500 n telluride st,80249,2022,manual,building,Multifamily Housing,multifamily housing,,,254187,2024,68,13473096.2,53,13439426.6,52.9,1546109,1546109.3,0,0,8197771.4,0,0,1229,0,0
6276,in compliance,the reserves at green valley ranch ii (gr526),4858 n salida st,80249,2021,manual,building,Multifamily Housing,multifamily housing,,,82386,2024,21,5923098.8,69.4,5909780.7,69.3,878352.5,878352.4,0,0,2926160,0,0,620,0,0
6278,in compliance,"hpiii denver, llc",4660 n yosemite st,80238,2022,manual,building,Medical Office,medical office,,,32205,2024,80,1608638.2,49.9,1608638.2,49.9,442586.2,442586.2,0,0,98534,0,0,239.3,0,0
6279,exempt,9575 e 40th,9575 e 40th ave,80238,2021,manual,building,Refrigerated Warehouse,non-refrigerated warehouse,,,114265,2024,0,998003.3,8.7,988461.9,8.6,25155.7,25155.7,0,,912172,0,0,61.4,0,0
6280,exempt,central park station apts,3650 uinta st,80238,2021,manual,building,Multifamily Housing,,,,326166,2024,,,,,,,,,,,,,,,
6281,in compliance,lyric 39,4390 w 39th ave,80212,2022,manual,building,Multifamily Housing,multifamily housing,,,44473,2024,44,2279497.1,51.3,2279497.1,51.3,385145.1,385145,0,0,965382,0,0,255,0,0
6282,exempt,alloy sunnyside - comm,4140 n jason st,80211,2021,manual,building,Multifamily Housing,,,,189507,2024,,,,,,,,,,,,,,,
6283,exempt,hynes wynkoop apartments,4290 brighton blvd,80216,2021,manual,building,Multifamily Housing,,,,356683,2024,,,,,,,,,,,,,,,
6284,exempt,flora - comm,3500 chestnut pl,80216,2021,manual,building,Office,,,,154734,2024,,,,,,,,,,,,,,,
6285,in compliance,shoshone,3210 n shoshone st,80211,2021,manual,building,Multifamily Housing,multifamily housing,,,60871,2024,88,3273430.6,53.6,3286673.2,53.8,438245.2,438245.2,0,0,1778138,0,0,326.3,0,0
6286,in compliance,the bell,3121 wyandot st,80211,2022,manual,building,Multifamily Housing,multifamily housing,,,35888,2024,0,1398580.9,39,1398580.9,39,315956.9,315956.9,0,0,320536,0,0,179.2,0,0
6287,exempt,the palmer,3110 zuni st,80211,2023,manual,building,Multifamily Housing,multifamily housing,,,64475,2024,100,1179860.1,18.3,1179860.1,18.3,237480.1,237480.1,0,,369578,0,0,141.5,0,0
6289,in compliance,legacy lofts,2175 california st,80205,2022,manual,building,Residential Care Facility,residential care facility,,,105923,2024,0,6973746.1,65.8,6968807.5,65.8,1424627,1424626.9,0,0,2112919,0,0,843.4,0,0
6292,exempt,art district lofts commercial,1275 n santa fe dr,80204,2021,manual,building,Multifamily Housing,,,,93184,2024,,,,,,,,,,,,,,,
6293,exempt,aura on santa fe,655 santa fe dr,80204,2021,manual,building,Multifamily Housing,,,,141314,2024,,,,,,,,,,,,,,,
6295,exempt,dha sun valley - comm,2797 w 13th ave,80204,2021,manual,building,Multifamily Housing,,,,45168,2024,,,,,,,,,,,,,,,
6296,not submitted,dha sun valley - lihtc,2797 w 13th ave,80204,2021,manual,building,Multifamily Housing,,,,112180,2024,,,,,,,,,,,,,,,
6298,exempt,thrive - lihtc res units,2660 w holden pl,80204,2021,manual,building,Multifamily Housing,,,,138637,2024,,,,,,,,,,,,,,,
6299,in compliance,signalmen,1259 n newton st,80204,2022,manual,building,Multifamily Housing,multifamily housing,,,34070,2024,82,1191763.3,35,1191763.3,35,349285.9,349285.8,0,0,0,0,0,184.8,0,0
6300,in compliance,modera cherry creek (md332),180 madison st,80206,2022,manual,building,Multifamily Housing,multifamily housing,,,127009,2024,98,5552980,30.5,5562745.6,30.6,844017.8,844017.7,0,0,2673191.1,0,0,588.4,0,0
6301,in compliance,200 clayton,200 n clayton st,80206,2023,manual,building,Office,office,,,82048,2024,97,2310355.4,28.2,2310355.4,28.2,677126.4,677126.4,0,0,0,0,0,358.2,0,0
6302,in compliance,acoya cherry creek,301 s harrison st,80209,2023,manual,building,Senior Living Community,senior living community,,,143324,2024,0,2866184.5,20,2907683.1,20.3,266118.9,266118.8,0,0,1958186.9,0,0,244.8,0,0
6303,in compliance,amli broadway park (ml140),357 s bannock st,80223,2023,manual,building,Mixed Use Property,multifamily housing,,,414959,2024,100,14846420.2,35.9,14933235.9,36.1,2408711,2408711.1,0,0,6627896.8,0,0,1626.2,0,0
6304,in compliance,morningstar at observatory park,2100 s josephine st,80210,2023,manual,building,Senior Living Community,senior living community,,,69270,2024,3,5226007.6,75.4,5285433.2,76.3,650736.5,650736.4,0,0,3005694.7,0,0,503.9,0,0
6305,exempt,hanover evans station,1933 s acoma st,80223,2021,manual,building,Multifamily Housing,,,,290052,2024,,,,,,,,,,,,,,,
6306,exempt,alexan evans station - comm,2121 s broadway street,80210,2021,manual,building,Mixed Use Property,,,,405321,2024,,,,,,,,,,,,,,,
6307,in compliance,bloom at cherry creek,4700 e kentucky ave,80246,2021,manual,building,Multifamily Housing,multifamily housing,,,85678,2024,100,2645447.7,30.9,2638109.9,30.8,361843,361843,0,0,1410839.3,0,0,266.3,0,0
6308,exempt,comm alexan bellview station,6811 e chenango ave,80237,2021,manual,building,Mixed Use Property,,,,278202,2024,,,,,,,,,,,,,,,
6309,in compliance,vectra bank colorado corporate center,7222 e layton ave,80237,2023,manual,building,Office,parking,,,129348,2024,0,6562632.2,51.7,6631117.6,52.2,1805189,1805189.2,0,0,403326,0,0,976.3,0,0
6310,in compliance,glenbrook greenhouse,4900 s field way,80123,2022,manual,building,Other - Education,other - education,,municipal dps,28000,2024,0,4024270.6,142.4,4101566.6,145.2,116926.2,116926.2,0,0,3625318.3,0,0,254.4,0,0
6311,in compliance,hangar 61 (ha048),18025 e 61st ave,80249,2022,manual,building,Multifamily Housing,multifamily housing,,,228369,2024,88,9977727.4,43.7,9972794.9,43.7,1195402,1195402,0,0,5899015.7,0,0,926.9,0,0
6312,in compliance,green valley ranch (gr323),4909 n telluride st,80249,2023,manual,building,Multifamily Housing,multifamily housing,,,346698,2024,100,10220994,29.5,10197653,29.4,1520204,1520204.2,0,0,5034057.1,0,0,1047.6,0,0
6313,exempt,novel rino,1300 40th st,80205,2022,manual,building,Multifamily Housing,,,,493579,2024,,,,,,,,,,,,,,,
6314,exempt,,3750 blake st,80205,2022,manual,building,Multifamily Housing,,,,351663,2024,,,,,,,,,,,,,,,
6315,in compliance,gateway v,4300 kittridge street,80239,2003,espm,building,Office,office,,,62972,2024,72,6567999.3,104.3,6547172.3,104,954100.6,954100.5,0,0,3312608,0,0,680.6,0,0
6317,in compliance,park 17,1280 e. 17th avenue,80218,2020,manual,building,Multifamily Housing,multifamily housing,,,170150,2024,63,9687852.8,59,9659091.3,58.8,1466252,1466252,0,0,4685000.2,0,0,1024.4,0,0
6318,in compliance,camden rino,3235 larimer street,80205,2020,espm,building,Multifamily Housing,multifamily housing,,,261409,2024,98,10709929.1,41,10694665.4,40.9,1619864,1619863.6,0,0,5182953.7,0,0,1132.2,0,0
6319,in compliance,hover,1390 lawrence,80204,1885,espm,building,Office,office,,,38268,2024,56,2751451.8,71.9,2749468.6,71.8,450710.7,450710.7,0,0,1213626.7,0,0,302.9,0,0
6320,in compliance,overture 9th + co (vr128),4205 e 10th ave,80220,2020,espm,building,Multifamily Housing,multifamily housing,,,247804,2024,86,13171304.2,53.2,13138017.3,53,1785779,1785778.7,0,0,7078227.2,0,0,1292.5,0,0
6322,in compliance,bmw of denver,1040 s colorado blvd,80246,2014,manual,building,Vehicle Dealership,vehicle dealership,,,69450,2024,23,6503486,90.5,6493340.9,90.3,1077808,1077807.8,0,0,2826005.2,0,0,720.2,0,0
6323,in compliance,modera west wash park (md318),400 n grant st,80203,2021,manual,building,Multifamily Housing,multifamily housing,,,207735,2024,68,14184237.1,68.3,14157628.6,68.2,1768131,1768131.3,0,0,8151372.4,0,0,1368.2,2023,2023
6324,in compliance,vida @ the csu spur campus,1093 bettie cram drive,80216,2022,manual,building,College/University,college/university,,,158974,2024,0,21897979.9,137.7,22169654.9,139.5,3991202,3834083.2,157118,157118,0,0,0,2577.9,0,0
6325,in compliance,terra @ the csu spur campus,1102 bettie cram drive,80216,2022,manual,building,Laboratory,laboratory,,,70906,2024,0,7202057.8,101.6,7256270.9,102.3,926860.6,926860.5,0,0,345609,0,0,753.9,0,0
6326,in compliance,hydro @ the csu spur campus,1092 bettie cram drive,80216,2023,manual,building,College/University,college/university,,,130724,2024,0,22719186.4,173.8,22758104.1,174.1,4431527,4424727,6799,6799,596818,0,0,2837.2,0,0
6327,in compliance,platte15,2373 15th st,80202,2019,manual,building,Office,office,,,162019,2024,92,7409114,45.7,7420265.3,45.8,1477998,1477998.2,0,0,2366183.7,0,0,907.5,"2023, 2022",2023
6328,in compliance,civic lofts (cv012),360 w 13th ave,80204,2019,espm,building,Multifamily Housing,multifamily housing,,,218932,2024,87,9227849.4,42.1,9225880.4,42.1,1621852,1621851.8,0,0,3694091.2,0,0,1028.6,0,0
